4879\MASAKU CONSTRUCTION SARL\CONSTRUCTION\CD/LSH/RCCM/17-B-4681\LUBUMBASHI    -    Haut-Katanga\217, AV.MONSEIGNEUR KATEMBO, Q/GOLF MALELA ,V/LUBUMBASHI, P/HAUT-KATANGA\243995572031\marcngoy96@gmail.com\21-10-2022
4987\NABARIKI HASHEM SARL\COMMERCE\CD/LSH/RCCM/20-B-00477\LUBUMBASHI    -    Haut-Katanga\1542, AV.LUMUMBA, C/LUBUMBASHI, V/LUBUMBASHI, P/HAUT-KATANGA\243991601824\www.info@nbhsarl.com\21-10-2022
5023\BEST CONSTRUCTION SARL\SERVICES\CD/LSH/RCCM/14-B-1787\LUBUMBASHI    -    Haut-Katanga\LOCAL 14, IMMEUBLE BCDC COIN DES AVENUES KASAI ET MOERO, C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\243970280010\nsongakinama007@gmail.com\21-10-2022
5035\MA'SUL CONSTRUCTION SARL\CONSTRUCTION\CD/LSH/RCCM/22-B-01814\LUBUMBASHI    -    Haut-Katanga\146, AV. MUNONGO, Q/ KIWELE, C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\243974044456\masul.construction@yahoo.com\21-10-2022
5029\MIDAGA HOLDING SARL\TRANSPORT, LOGISTIQUE\CD/LSH/RCCM/21-B-01000\LUBUMBASHI    -    Haut-Katanga\35273, AV. NEFOKA, Q/ GOLF LIDO, C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\243820263675\midagaholdingsarl@gmail.com\21-10-2022
5046\HANNAH SARL\SERVICES\CD/LSH/RCCM/22-B-02089\LUBUMBASHI    -    Haut-Katanga\2, AV. MUSENGA, Q/ GOLF-METEO, C/ ET V/LUBUMBASHI, P/ HAUT KATANGA\243993866598\emmilunga2002@gmail.com\21-10-2022
5059\GENERALE DE MODERNISATION DES INFRASTRUCTURES ET MANUTENTIONS SARL\CONSTRUCTION\CD/LSH/RCCM/22-B-00061\LUBUMBASHI    -    Haut-Katanga\02, AV. DELPHIN TSHISWAKA, Q/ GOLF-MUNUA FAUSTIN, C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\243977771313\sgmimsarl@gmail.com\21-10-2022
5063\TEKNIKECHO SA\INFORMATIQUE\CD/LSH/RCCM/22-B-02204\LUBUMBASHI    -    Haut-Katanga\24, AV. MULUBWE, C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\243848492447\chadrackmukombo2@gmail.com\21-10-2022
5045\CONSTRUCTION AND COMMISSIONING SERVICES DRC SARL\CONCEPTION D'USINES DE TRAITEMENT DE MINERAIS\CD/LSH/RCCM/22-B-02041\LUBUMBASHI    -    Haut-Katanga\105, COIN DE LA REVOLUTION ET KAMAGNOLA APP, 201, C/ ET V/ LUBUMBASHI, P/ HAUT KATANGA\243899510583\muyumbamaisha@gmail.com\21-10-2022
5062\AFLUENT GENERAL SOLUTIONS SASU\SERVICES\CD/KNM/RCCM/21-B-00290\LUBUMBASHI    -    Haut-Katanga\05, AV. LUYEEYE, C/ MONT-NGAFULA, V/ ET P/ KINSHASA\243827228215\catherine@affluentgs.co.za\21-10-2022
5067\ETABLISSEMENT MAISON COPRO\COMMERCE\CD/LSH/RCCM/20-A-00466\LUBUMBASHI    -    Haut-Katanga\556, AV. MAMA YEMO, Q/ MAKUTANO, C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\243997935111\copropaper2008@gmail.com\21-10-2022
5079\STYLISH DIGITAL AGENCY CONGO SARL\INFORMATIQUE\CD/LSH/RCCM/21-B-01307\LUBUMBASHI    -    Haut-Katanga\36, AV. MWEPU, Q/ MAKUTANO, C/ ET V/ LUBUMABSHI, P/ HAUT-KATANGA\243817870237\matthieukab77@gmail.com\21-10-2022
5080\YOHAN MINING SARL\SERVICES\CD/LSH/RCCM/17-B-6005\LUBUMBASHI    -    Haut-Katanga\1165, AV. MAMA YEMO, Q/ MAKUTANO, V/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\243994110318\jbkalumbu@gmail.com\21-10-2022
5082\UBUNTU GROUPE SARL\CONSTRUCTION\CD/LSH/RCCM/22-B-02851\LUBUMBASHI    -    Haut-Katanga\1264, AV. DU CAMPUS, Q/ GAMBELLA C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\243893414759\c2795824980@gmail.com\21-10-2022
4967\MANITA SARL\FOURNITURE DES BIENS\CD/LSHI/RCCM/15-B-3531\LUBUMBASHI    -    Haut-Katanga\09, AV/ KAYOMBO, Q/ KALUBWE, C/ ET V/ LUBUMBASHI, P/ HAUT KATANGA\243992024109\dieudonnekoji99@gmail.com\21-10-2022
5076\GODAN LODGE IK SARL\FOURNITURE DES BIENS\CD/LSH/RCCM/22-B-02285\KIPUSHI    -    Haut-Katanga\03, AV. DU LAC, Q/ KAMARENGE, C/ ET V/ KIPUSHI, P/ HAUT-KATANGA\243846951271\cedricngoy62@gmail.com\21-10-2022
5056\TERRA CONTRUCT SARL\CONSTRUCTION\CD/LSHI/RCCM/22-B-02913\LUBUMBASHI    -    Haut-Katanga\78, ROUT LIKASI, C/ ANNEXE , V/ LUBUMBASHI, P/ HAUT-KATANGA\243852404733\patrickbt01@gmail.com\21-10-2022
5073\SOCIETE GENERALE DE CONSTRUCTION ET DE TRANSPORT SARL\CONSTRUCTION\CD/KIN/RCCM/16-B-10.459\WATSA    -    Haut-Uele\CITE DE DURBA, Q/ DOKO, T/WATSA, P/ HAUT-UELE\243821017800\sogecotransdurba@gmail.com\21-10-2022
5057\GRACE ETONNANTE GROUPE SARL\SERVICES\CD/KNM/RCCM/17-B-00187\KINSHASA    -    Kinshasa\116, 14 EME RUE, Q/ INDUSTRIEL, C/ LIMETE, V/ ET P/ KINSHASA\243843290600\johnalexmumbu@gmail.com\21-10-2022
5032\EL ROI BUSINESS SERVICES SARL\COMMERCE\CD/KNG/RCCM/22-B-01412\KINSHASA    -    Kinshasa\1549 - 1547, AV. BLVD DU 30 JUIN, REF: RESIDENCE TRABANGO, C/GOMBE, V/ ET P/ KINSHASA\243815350122\mkiayima@gmail.com\21-10-2022
5054\GEOLOGICAL RESEARCHES, RESOURCES EVALUATION AND MINING-WORKS SARL\ETUDE GÉOLOGIQUE, RECHERCHE D'EVALUATION DES RESOURCES MINERALES ET TRAVAUX MINIÈRS\CD/KNG/RCCM/21-B-02323\KINSHASA    -    Kinshasa\05, AV. NGUMA, Q/ JOLI-PARC, C/ NGALIEMA, V/ ET P/ KINSHASA\243813775702\anaskamba@gmail.com\21-10-2022
5068\ETABLISSEMENT MB ET FORTE\SERVICES\CD/KNM/RCCM/21-A-01943\KINSHASA    -    Kinshasa\31, AV. MIABI, Q/ RIGHINI, C/ LEMBA, V/ ET P/ KINSHASA\243891282903\nzaji45@gmail.com\21-10-2022
5070\SOCIETE RYAN & JOSHUA SARL\COMMERCE\CD/KNG/RCCM/22-B-02059\KINSHASA    -    Kinshasa\15B, AV. BASOKO, C/ NGALIEMA, V/ ET P/ KINSHASA\243997493908\sergemukendimukanya@gmail.com\21-10-2022
5072\ETABLISSEMENT EQUATEUR SERVICES\SERVICES\CD/KNG/RCCM/21-A-01610\KINSHASA    -    Kinshasa\BLRD DU 30 JUIN, REF: IMMEUBLE NOUVELLE GALERIES PRESIDENTIELLES LOCAL B , C/ GOMBE, V/ ET P/ KINSHASA\243824348636\eq.services10@gmail.com\21-10-2022
5008\ETS BILLY COM\COMMERCE\CD/KNM/RCCM/18-A-01704\KINSHASA    -    Kinshasa\03, AV. MUZE, Q/ NDANU, C/ LIMETE, V/ ET P/ KINSHASA\243827387409\glodyamanionekingfbioga@gmail.com\21-10-2022
5066\RECODI INTERPORTS SARL\TRANSPORT, LOGISTIQUE\CD/KIN/RCCM/14-B-4657\KINSHASA    -    Kinshasa\59, AV. TOMBALBAY, C/ GOMBE, V/ ET P/ KINSHASA\243811709949\infos.recodilubumbashi@gmail.com\21-10-2022
4348\STARCOMM SARLU\SERVICES\CD/KIN/RCCM/15-B-6505\KINSHASA    -    Kinshasa\58, AV. OKITO, C/ NGALIEMA, V/ ET P/ KINSHASA\243825598476\starcomm2709@gmail.com\21-10-2022
5026\CELESTE PRODUCTION SARL\CONSTRUCTION\CD/KZI/RCCM/15-B-209\KOLWEZI    -    Lualaba\746, AV. GAZUMBU, Q/ BIASHARA, C/ DILALA, V/KOLWEZI, P/LUALABA\243811696504\celestepro2015@gmail.com\21-10-2022
5055\EDOX BUSINESS AGENCY SARL\SERVICES\CD/KIN/RCCM/14-B-7341\KINSHASA    -    Kinshasa\13, AV. BASOKO, C/ GOMBE, V/ ET P/ KINSHASA\243810446787\obriancarlos@gmail.com\21-10-2022
5028\3D ENGINEERING MULTI-SERVICES SARL\SERVICES\CD/LSHI/RCCM/17-B-6319\KOLWEZI    -    Lualaba\2342 AV. DE L'EGLISE Q/ BIASHARA C/ DILALA, V/ KOLWEZI, P/ LUALABA\243995472595\michelolenga925@gmail.com\21-10-2022
4992\MAINTENANCE AND CONSTRUCTION INVESTMENT SARLU\CONSTRUCTION\CD/KWZ/RCCM/22-B-00341\KOLWEZI    -    Lualaba\21055 AV CHEMIN PUBLIC Q GOLF\243976446908\operationsmci@mci-sarl.com\21-10-2022
4799\AFRICA MEICHENG CONSTRUCTION SARL\CONSTRUCTION\CD/KWZ/RCCM/22-B-00315\KOLWEZI    -    Lualaba\177, AV. MANIKA, Q/ LATIN, C/ MANIKA, V/ KOLWEZI, P/ LUALABA\243893414759\c2795824980@gmail.com\21-10-2022
4639\HELZE ORSEY BUSINESS SARL\SERVICES\CD/KZI/RCCM/15-B-288\KOLWEZI    -    Lualaba\2210, AV.LAURENT DESIRE KABILA, Q/ MUTOSHI, C/ MANIKA, V/KOLWEZI, P/HAUT-KATANGA\243812214447\heleinkas@gmail.com\21-10-2022
4949\CONGO INDUSTRIAL SUPPLIES SARL\HYDROCARBURES\CD/LSH/RCCM/19-B-00020\LUBUMBASHI    -    Haut-Katanga\17, AV.CHEMIN PUBLIC, Q/KIGOMA, C/KAMPEMBA, V/ LUBUMBASHI, P/HAUT-KATANGA\243817870438\djolivier2006@gmail.com\18-10-2022
5021\ETABLISSEMENT LA GONAIVE\HYDROCARBURES\CD/L'SHI/RCCM/14-A-1402\KOLWEZI    -    Lualaba\05, AV. DILOLO, Q/ CRETTE C/ MANIKA, V/ KOLWEZI, P/ LUALABA\243812421331\richard.tshibinda@gmail.com\21-10-2022
5010\ETABLISSEMENT TURACO RDC\FOURNITURE DES BIENS\CD/LSH/RCCM/17-A-6182\LUBUMBASHI    -    Haut-Katanga\17, AV. MWAMBA, Q/ PLATEAU II, C/ ANNEXE, V/ LUBUMBASHI, P/ HAUT-KATANGA\243990299918\pastorkilembo@yahoo.com\18-10-2022
4646\GROWTH AFRICA COMPANY SARL\SERVICES\CD/LSH/RCCM/22-B-02349\LUBUMBASHI    -    Haut-Katanga\8/7303, AV MUNGUZI, Q/INDUSTRIEL, C/KAMPEMBA, V/LUBUMBASHI, P/HAUT-KATANGA\243 81 15 68 175\madiondokabamba@gmail.com\18-10-2022
5014\ENGELEC-RDC SARL\SERVICES\CD/LSH/RCCM/22-B-02732\LUBUMBASHI    -    Haut-Katanga\06, AV. DE LA VICTOIRE REF: GOLF PLATEAU, Q/ MUNUA, C/ ANNEXE, V/ LUBUMBASHI, P/ HAUT-KATANGA\243816550166\shabanidid@gmail.com\18-10-2022
4961\HI-TECH SOLUTIONS 2021 & ALLIED SARL\SERVICES\CD/LSH/RCCM/22-B-02477\LUBUMBASHI    -    Haut-Katanga\26, AV. GENERAL MUYUMBA, C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\243814498128\os1@statushitech.co.zm\18-10-2022
4201\GLOBAL MANAGEMENT AND AUDITING COMPANY SARL\AUDIT\CD/KNG/RCCM/19-B-02221\KINSHASA    -    Kinshasa\54, BLVD DU 30 JUIN, C/ GOMBE, V/ ET P/ KINSHASA\243816111705\contact@gmcrdc.com\18-10-2022
3452\FORTITUDE SERVICES SARLU\SERVICES\CD/LSHI/RCCM/17-B-4791\LUBUMBASHI    -    Haut-Katanga\92, AV. KAMANYOLA, Q/ MAKUTANO, C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\243977314844\nsongakinama007@gmail.com\18-10-2022
4838\CLINIQUE POR LA PROMOTION DE LA MEDECINE INTEGRALE ET SOCIALE (CLINIQUE PROMEDIS) ASBL\SANTE, MEDECINE\ASBL\KINSHASA    -    Kinshasa\23C, 10è RUE, C/ LIMETE INDUSTRIEL, V/ ET P/ KINSHASA\243819980050\compta@clinique-promedis.org\18-10-2022
4977\HABILE SERVICES SARLU\CONSTRUCTION\CD/LSHI/RCCM/20-B-00347\LUBUMBASHI    -    Haut-Katanga\1761, AV. KASAVUBU, Q/ MAKUTANO, C/ ET V/ LUBUMBASHI, P/ HAUT KATANGA\243811929708\info@habileservice.com\17-10-2022
5038\MINING COMPANY RENTAL SARL\SERVICES\CD/LSH/RCCM/17-B-5956\LUBUMBASHI    -    Haut-Katanga\2355, AV. DE LA VIGNE, Q/ GAMBELA, C/ LUBUMBASHI, P/ HAUT-KATANGA\243819621155\miningcompanyrental@mcr.com\17-10-2022
4983\ENERGROUP RDC SARL\COMMERCE\CD/KNG/RCCM/20-B-01160\KINSHASA    -    Kinshasa\08, AV/ LIKASI, C/ GOMBE, V/ ET P/ KINSHASA\243815045303\salumutito@outlook.fr\17-10-2022
2797\TOP CLEANING SERVICES SARL\ENTRETIEN ET NETTOYAGE DES BATIMENTS\CD/KIN/RCCM/15-B-9281\KINSHASA    -    Kinshasa\02, AV. TABULEY, Q/ GOLF, C/ GOMBE, V/ ET P/ KINSHASA\243850990982/243810103003\Info@tcs-cd.com\17-10-2022
4733\ENTREPRISE D'INGENIERIE SARL\SERVICES\CD/LSHI/RCCM/22-B-02570\LUBUMBASHI    -    Haut-Katanga\10, AV. KAMOTO, Q/ GECAMINE, C/ ET V/LUBUMBASHI, P/HAUT-KATANGA\243997109112\tshikuta@gmail.com\14-10-2022
4798\MODERN AUTO-COMPANY SARL\COMMERCE\CD/LSH/RCCM/14-B-01504\LUBUMBASHI    -    Haut-Katanga\1201, ROUTE LIKASI, C/ANNEXE, V/ LUBUMBASHI, P/ HAUT KATANGA\00 243 997 018 444\admin@modernautordc.com\14-10-2022
4851\DIMENSIONS NOUVELLES SARLU\SERVICES\CD/LSH/RCCM/18-B-00847\LUBUMBASHI    -    Haut-Katanga\2, AV/ OKITO, Q/ KIWELE, C/LUMUMBA, P/ HAUT KATANGA\24385 944 28 75 - 24399 54 20 656\qx.junias@yahoo.fr\14-10-2022
4964\UNIVERSAL TRADE & SERVICES SARLU\COMMERCE\CD/LSH/RCCM/21-B-01203\LUBUMBASHI    -    Haut-Katanga\182, AV. DES ETOILES, Q/ KIMBWAMBWA, C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\243824803232\ckasongo227@gmail.com\14-10-2022
4966\HIGH TECHNOLOGIES DETECTION SYSTEMS SARL\IMPORT ET EXPORT, COMMERCE, INSTALLATION, MAINTENANCE\CD/LSH/RCCM/16-B-4415\LUBUMBASHI    -    Haut-Katanga\1933, AV. BOULEVARD M'SIRI, C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\243 99 00 86 063\regina.luh@ti-africa.com\14-10-2022
4982\INNOVATION TECHNOLOGY SARL\FOURNITURE DES BIENS\CD/LSH/RCCM/17-B-5625\LUBUMBASHI    -    Haut-Katanga\40, AV. DE LA REVOLUTION, C/ ET V/ LUBUMBASHI, P/ HAUT KATANGA\243992024109\dieudonnekoji99@gmail.com\14-10-2022
4984\MM TRADING CO SARL\FOURNITURE DES BIENS\CD/LSH/RCCM/22-B-02899\LUBUMBASHI    -    Haut-Katanga\1997, BOULEVARD KAMAGNOLA, C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\243815140142\YAWILIKARL@GMAIL.COM\14-10-2022
4974\AFRICAN DEVELOPEMENT RESSOURCES SARL\TRANSPORT ET LOGISTIQUE, FOURNITURE DES PRODUITS, BIENS ET SERVICES\CD/LSH/RCCM/17-B-4981\LUBUMBASHI    -    Haut-Katanga\57, AV. DE LIBERATION, Q/ GOLF LES BATTANTS, C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\243994280366\yveskabila2022@gmail.com\14-10-2022
4989\SOLBUS SERVICES SARL\VENTE DES BIENS ET SERVICES\CD/LSHI/RCCM/22-B-02683\LUBUMBASHI    -    Haut-Katanga\40, AV/ DE LA REVOLUTION, C/ LUBUMBASHI\243992024109\dieudonnekoji99@gmail.com\14-10-2022
5004\GROUP THREE MONGA ENGINEERING SASU\ELECTRICITE\CD/LSH/RCCM/22-B-02523\LUBUMBASHI    -    Haut-Katanga\14, AV. KIOKA, C/ ANNEXE, V/ LUBUMBASHI, P/ HAUT-KATANGA\243970031404\mongamutoke@gmail.com\14-10-2022
4990\ETABLISSEMENT GSS BUSINESS\SERVICES\CAB/DIV/TRICOM/LSH/RCCM/13-A-0248\LUBUMBASHI    -    Haut-Katanga\N°83, MBUYU KYOLA, Q/CRAA\243974266115\boazkabongo@gmail.com\14-10-2022
5000\SOCIETE GLOBAL ENGINEERING SERVICE SARL\GENIE CIVIL\CD/LSI/RCCM/22-B-437\LIKASI    -    Haut-Katanga\324, Bld de l'independance Q/Centre ville, C/ Likasi, Ville de likasi\243858465881\gessarl4@gmail.com\14-10-2022
5006\MILLENIUM GLOBAL SOLUTIONS SARL\SERVICES\CD/TRICOM/L'SHI/RCCM/13-B-0845\LUBUMBASHI    -    Haut-Katanga\939, AV. RUWE, C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\243995890519\kadimaemmanuel71@gmail.com\14-10-2022
4991\LA SOCIETE FIDEL BUSINESS COMPANY SARLU\BÂTIMENTS ET TRAVAUX PUBLICS (BTP)\CD/ISIRO/RCCM/13-B-1194/2021\WATSA    -    Haut-Uele\Watsa/Q. Camp mine/Av.Garade No11\243819842760\ambamafidele512@gmail.com\14-10-2022
4979\MUNGU NI MWEMA BUSINESS SARL\COMMERCE\CD/KNM/RCCM/19-B-00554\BUNIA    -    Ituri\25,AV. MOMBELE, Q/ MATEBA, C/ LIMETE, V/ ET P/ KINSHASA\243822100487\mungunimwemabusiness@gmail.com\14-10-2022
4697\ENTREPRISE DE CONSTRUCTION ET GESTION DU PERSONNEL SARL\CONSTRUCTION\CD/KNG/RCCM/17-B-01589\KINSHASA    -    Kinshasa\10, AV.SETREMA, Q/GB, C/NGALIEMA, V/ ET P/KINSHASA\243895522457\ecogepsarl123@gmail.com\14-10-2022
4963\TENDAJI TECHNOLOGIES SARL\SERVICES\CD/KIN/RCCM/15-B-8173\KINSHASA    -    Kinshasa\54, AV. DE LA JUSTICE, C/GOMBE, V/ ET P/KINSHASA\243815403789\contact@tendaji-technologies.com\14-10-2022
4978\AFRIKA DEVELOPMENT SYSTEMS SARL\ENERGETIQUE\CD/KNM/RCCM/20-B-00580\KINSHASA    -    Kinshasa\13 B, AV. KASONGO, C/ GOMBE, V/ ET P/ KINSHASA\243997370278\contact@adsenergie.com\14-10-2022
5001\AMAZONE SECURITE SARL\SECURITE\CD/KNG/RCCM/22-B-01367\KINSHASA    -    Kinshasa\4239, AV. TOMBAL BAYE, REF: 3 EME ETAGE IMM LE PRESTIGE, C/GOMBE, V/ ET P/KINSHASA\243904333333\fgracemonde@gmail.com\14-10-2022
544\PAALI CITY TRAVELS SARL\SERVICES\CD/KIN/RCCM/15-B-6112\KINSHASA    -    Kinshasa\1454, AV. COLONEL EBEYA, Immeuble galerie pacha local N°2, C/GOMBE, V/et P/KINSHASA\243998202659\paalicitytravels@gmail.com\14-10-2022
4986\LYS-SERVICES RDC SARL\ELECTRICITE\CD/KNM/RCCM/20-B-00285\KINSHASA    -    Kinshasa\18, AV.ONL, Q/SALONGO, C/LEMBA, V/ ET P/KINSHASA\243830575752\shakookombe@yahoo.fr\14-10-2022
5007\CARES SARL\SERVICES\CD/KNG/RCCM/22-B-01653\KINSHASA    -    Kinshasa\4924, AV. MONT DES ARTS, Q/ GOLF, C/ GOMBE, V/ ET P/ KINSHASA\243971707283\sergeorigo@gmail.com\14-10-2022
4988\UNION INTERNATIONAL LOGISTIC & BUILDING SARL\BÂTIMENTS ET TRAVAUX PUBLICS (BTP)\CD/KNG/RCCM/18-B-01356\KINSHASA    -    Kinshasa\14, AV.DE LA SCIENCE, C/GOMBE, V/KINSHASA, P/KINSHASA\243827527074\unioninterlog2021@gmail.com\14-10-2022
5009\AGENCE AFRICAINE DE DEVELOPPEMENT, DISTRIBUTION, TRANSPORT ET TRANSACTION SARL\CONSTRUCTION\CD/KNG/RCCM/21-B-00429\KINSHASA    -    Kinshasa\311, AV. GOMBE, Q/ ROYAL, C/ GOMBE, V/ ET P/KINSHASA\243818554166\ghislainmalembe@gmail.com\14-10-2022
4965\ETABLISSEMENT CLUB DES STARS JOE'S TYRE\CONSTRUCTION\CD/L'SHI/RCCM/21-A-00472\KOLWEZI    -    Lualaba\332, AV. MAMA YEMO, Q/ INDUSTRIEL, C/ MANIKA, V/ KOLWEZI, P/ LUALABA\243816266614\anadeclba@gmail.com\14-10-2022
4220\HYDRAULIC-PNEUMATIC SERVICES SARL\SERVICES\CD/KWZ/RCCM/20-B-00072\KOLWEZI    -    Lualaba\1124, AV. LUMUMBA, Q/ MUTOSHI, C/ MANIKA, V/ KOLWEZI, P/ LUALABA\243814902290\henrikawembe51@gmail.com\14-10-2022
4968\MARAFIKI BUSINESS SARL\SERVICES\CD/KWZ/RCCM/22-B-00324\KOLWEZI    -    Lualaba\26, AV. UNGU NGANDU, Q/ LATIN, C/ MANIKA, V/ KOLWEZI, P/ HAUT-KATANGA\243992527423\marafikibusiness0@gmail.com\14-10-2022
4969\OKAPI WORLD VISION RDC SARL\SERVICES\CD/L'SHI/RCCM/21-B-01306\KOLWEZI    -    Lualaba\37, AV. MWEPU, Q/ MAKUTANO, C/ ET V/LUBUMBASHI, P/ HAUT-KATANGA\243816266614\anadeclba@gmail.com\14-10-2022
4997\QUEENSLAND CONSULTING SARL\SERVICES\CD/KZI/RCCM/20-B-1350\KOLWEZI    -    Lualaba\Numero 12, avenue du 30 juin, quartier mutoshi, commune de manika\243828812498\foma.kandy@gmail.com\14-10-2022
4975\ORACLE HR CONSULTING SARL\SERVICES\CD/GOM/RCCM/22-B-O1108\GOMA    -    Nord-Kivu\29, AV. GREVILIAS, Q/ LES VOLCANS, C/ GOMA, P/ NORD-KIVU\243818031413\kbgfabrice33@gmail.com\14-10-2022
4999\SMART SERVICES SARL\SERVICES\CD/GOM/RCCM/16-B-0401\GOMA    -    Nord-Kivu\N 003, Av Mont Goma, Q. Les Volcans\243993810967\tungali@smart-kitoko.com\14-10-2022
4943\CHUKRA SERVICE SARL\SERVICES\CD/LSH/RCCM/19-B-00677\LUBUMBASHI    -    Haut-Katanga\111, AV.ANDRE LUMBU, Q/GOLF, C/ANNEXE, V/LUBUMBASHI, P/HAUT-KATANGA\243992151821\servicechukra@gmail.com\13-10-2022
4950\JOSPIE UNIVERSAL INVESTMENTS IN CONGO SARL\BÂTIMENTS ET TRAVAUX PUBLICS (BTP)\CD/LSH/RCCM/22 -B- 01966\LUBUMBASHI    -    Haut-Katanga\76, AV.FIFI MASUKA, C/ANNEXE, V/LUBUMBASHI, P/HAUT-KATANGA\243970854444\emerykitungwa@gmail.com\13-10-2022
4911\ETABLISSEMENTS MN CONSTRUCTION PROJET\BÂTIMENTS ET TRAVAUX PUBLICS (BTP)\CD/LSI/RCCM/17-A-450\LIKASI    -    Haut-Katanga\50 BOULEVARD KAMANYOLA, V/LIKASI, P/HAUT-KATANGA\243993723810\ngoielukadi@yahoo.fr\13-10-2022
4955\ZEBRE SERVICES SARL\BÂTIMENTS ET TRAVAUX PUBLICS (BTP)\CD/LSH/RCCM/22- B-02356\LUBUMBASHI    -    Haut-Katanga\04, AV.KYUNGU WA KUMWANZA, Q/BAUDOUIN, C/ ET V/LUBUMBASHI, P/HAUT-KATANGA\243993940653\emerykitungwa@gmail.com\13-10-2022
3657\GROUPE DE VISIONS & DEVELOPPEMENT SARL\CONSTRUCTION\CD/KNG/RCCM/21-B-00759\WATSA    -    Haut-Uele\AV. FARADJE, Q/ FIMBO, T/ WATSA, P/ HAUT-UELE\243825225778\gvdsarl@gmail.com\13-10-2022
4944\DS CONTINENTAL PROJECTS SARL\FORAGE\CD/GOM/RCCM/21-B-00073\DURBA    -    Haut-Uele\15. AV.LEBRIN; DURBA, V/ISIRO, P/HAUT-UELE\243994061277\dscontinentalprojects.drc1@gmail.com\13-10-2022
3633\IMPAKT SARL\SERVICES\CD/KNG/RCCM/20-B-02068\KINSHASA    -    Kinshasa\19, AV, DE LA SCIENCE, C/ GOMBE, V/ ET P/ KINSHASA\243820939181\christianeluzolo@yahoo.fr\13-10-2022
4725\CHARITY CONSTRUCT TRADING SARL\BÂTIMENTS ET TRAVAUX PUBLICS (BTP)\CD/KNM/RCCM/17-B-00140\KINSHASA    -    Kinshasa\167, 5e Rue DEBONHOME, Q/ MAZIBA, C/ MATETE, V/ ET P/ KINSHASA\243971285645\charityconstruct5@gmail.com\13-10-2022
4948\KBC GROUPE SARLU\SERVICES\CD/KN/RCCM/21-B-02506\KINSHASA    -    Kinshasa\3, AV. COLONEL EPËYA, Q/GOLF, C/GOMBE, V/ ET P/KINSHASA\243999856320\kbcgroupe@gmail.com\13-10-2022
4957\SERAPHIN KINDENDE PROTECTION SARL\SECURITE\CD/KKT/RCCM/021-B-116\KIKWITI    -    Kongo-cenral\34, BLVD NATIONAL, Q/ PUNGU, C/ LUKOLELA, V/KIKWIT, P/KWILU\243 824144444 - 999579997\sk.protection.rdc@gmail.com\13-10-2022
3803\MALK SERVICES SARL\SERVICES\CD/LSH/RCCM/20-B-00760\KOLWEZI    -    Lualaba\02, AV. PETRO-CONGO, C/ MANIKA, V/ KOLWEZI, P/ LUALABA\243994623455+243841520225\info@malkservice.com\13-10-2022
4936\DEVELOPMENT NETWORK SOLUTIONS-MOVING FORWARD SARL\INFORMATIQUE\CD/KNM/RCCM/22-B-00582\KOLWEZI    -    Lualaba\844, AV. DES ELEPHANS, Q/RESIDENTIEL, C/LIMETE, V/ ET P/KINSHASA\243 995685341\berry.ndjamba@devnetsolution.com\13-10-2022
4947\SOCIETE KEVIN-DAVID SERVICES SARL\FOURNITURE DES BIENS\CD/KZI/RCCM/22-B-00323\KOLWEZI    -    Lualaba\2268, AV. DE LA PLAINE, Q/HEWA BORA, C/DILALA, V/KOLWEZI, P/LUALABA\243895276325\kdservices85@gmail.com\13-10-2022
4902\SINO AFRICA INTERNATIONAL SARL\CONSTRUCTION\CD/LSHI/RCCM/22-B-7031\LUBUMBASHI    -    Haut-Katanga\619, AV. MAMA MISAKAMBO, Q/GOLF METEO, C/ ET V/LUBUMBASHI, P/HAUT-KATANGA\243995173666\pecarimuyumba@yahoo.fr\11-10-2022
4917\CONGO 3 GROUP SARL\SECURITE\CD/LSH/RCCM/19-B-00827\LUBUMBASHI    -    Haut-Katanga\85, AV. ROUTE GOLF, C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\243997045200\yamuldebora@gmail.com\10-10-2022
1758\SOCIETE BONGISA MBOKA SARL\COMMERCE\CD/KIS/RCCM/15-B-1045\DURBA    -    Haut-Uele\11, DEUXIEME AVENUE, Q/ PLATEAU BOYOMA, C/ MAKISO, V/ KISANGANI, P/ ITURI\243820200635\bongisamboka@gmail.com\10-10-2022
